Item,Date,DateTime,Timestamp,Reference_Price,Bid_Depth,Ask_Depth,Percentage
SLPUSDT,2024-12-24,2024-12-24 17:08:27.599000+03:30,1735047507599,0.00405,6750256.0,9738026.0,0.0
SNTIRT,2024-12-24,2024-12-24 17:08:28.175000+03:30,1735047508175,35280.0,210974.0,521002.2,0.0
SNTUSDT,2024-12-24,2024-12-24 17:08:27.585000+03:30,1735047507585,0.0449,698216.6000000001,828956.0,0.0
SNXIRT,2024-12-24,2024-12-24 17:08:28.162000+03:30,1735047508162,1756360.0,15511.5,16668.6,0.0
SNXUSDT,2024-12-24,2024-12-24 17:08:27.573000+03:30,1735047507573,2.225,14501.2,15282.5,0.0
SOLIRT,2024-12-24,2024-12-24 17:08:28.131000+03:30,1735047508131,154463680.0,144.583,83.304,0.0
SOLUSDT,2024-12-24,2024-12-24 17:08:27.539000+03:30,1735047507539,194.999,119.08,93.433,0.0
SSVIRT,2024-12-24,2024-12-24 17:08:27.422000+03:30,1735047507422,18355200.0,1478.0879,1134.0774999999999,0.0
SSVUSDT,2024-12-24,2024-12-24 17:08:27.719000+03:30,1735047507719,23.5,1431.3624,1620.6381000000001,0.0
STORJIRT,2024-12-24,2024-12-24 17:08:28.162000+03:30,1735047508162,404680.0,65393.65,46389.729999999996,0.0
STORJUSDT,2024-12-24,2024-12-24 17:08:27.574000+03:30,1735047507574,0.5143,65796.15,69031.59,0.0
SUPERIRT,2024-12-24,2024-12-24 17:08:27.469000+03:30,1735047507469,1313820.0,16557.03,9959.0,0.0
SUPERUSDT,2024-12-24,2024-12-24 17:08:27.753000+03:30,1735047507753,1.6706,16537.61,16171.550000000001,0.0
SUSHIIRT,2024-12-24,2024-12-24 17:08:28.033000+03:30,1735047508033,1212770.0,9144.0,11446.0,0.0
SUSHIUSDT,2024-12-24,2024-12-24 17:08:27.633000+03:30,1735047507633,1.571,27145.0,23775.0,0.0
TIRT,2024-12-24,2024-12-24 17:08:28.250000+03:30,1735047508250,23200.0,432940.9,670018.2,0.0
TONIRT,2024-12-24,2024-12-24 17:08:28.240000+03:30,1735047508240,4534380.0,915.928,1544.495,0.0
TONUSDT,2024-12-24,2024-12-24 17:08:27.658000+03:30,1735047507658,5.735,1379.569,1498.937,0.0
TRBIRT,2024-12-24,2024-12-24 17:08:27.431000+03:30,1735047507431,51421700.0,333.65355,345.11927,0.0
TRBUSDT,2024-12-24,2024-12-24 17:08:27.715000+03:30,1735047507715,65.18,344.72851,338.24517,0.0
TRXIRT,2024-12-24,2024-12-24 17:08:28.182000+03:30,1735047508182,201960.0,24373.1,36346.3,0.0
TRXUSDT,2024-12-24,2024-12-24 17:08:27.583000+03:30,1735047507583,0.25499,52313.5,68148.3,0.0
TUSDT,2024-12-24,2024-12-24 17:08:27.665000+03:30,1735047507665,0.0291,1105568.4,1126317.2,0.0
UMAIRT,2024-12-24,2024-12-24 17:08:28.271000+03:30,1735047508271,2247830.0,8910.021999999999,10695.712,0.0
UMAUSDT,2024-12-24,2024-12-24 17:08:27.673000+03:30,1735047507673,2.885,5527.512,5644.938,0.0
UNIIRT,2024-12-24,2024-12-24 17:08:28.057000+03:30,1735047508057,11150320.0,649.657,1201.3890000000001,0.0
UNIUSDT,2024-12-24,2024-12-24 17:08:27.629000+03:30,1735047507629,14.185,1476.069,1277.255,0.0
USDCIRT,2024-12-24,2024-12-24 17:08:28.112000+03:30,1735047508112,792670.0,5695.360000000001,6108.58,0.0
USDCUSDT,2024-12-24,2024-12-24 17:08:27.523000+03:30,1735047507523,0.9986,16821.16,152555.58,0.0
USDTIRT,2024-12-24,2024-12-24 17:08:28.082000+03:30,1735047508082,789900.0,20730.21,21935.010000000002,0.0
WBTCIRT,2024-12-24,2024-12-24 17:08:28.042000+03:30,1735047508042,74768549960.0,0.139044,0.21784599999999998,0.0
WBTCUSDT,2024-12-24,2024-12-24 17:08:27.629000+03:30,1735047507629,93417.6,28.498952,0.35131999999999997,0.0
WIRT,2024-12-24,2024-12-24 17:08:27.428000+03:30,1735047507428,233750.0,43337.020000000004,83736.64,0.0
WLDIRT,2024-12-24,2024-12-24 17:08:27.435000+03:30,1735047507435,1853000.0,6804.02,1840.2980000000002,0.0
WLDUSDT,2024-12-24,2024-12-24 17:08:27.733000+03:30,1735047507733,2.35,10018.812,5600.838,0.0
WOOIRT,2024-12-24,2024-12-24 17:08:28.246000+03:30,1735047508246,175090.0,147073.85,75448.08,0.0
WOOUSDT,2024-12-24,2024-12-24 17:08:27.657000+03:30,1735047507657,0.22093,152800.89,160462.91,0.0
WUSDT,2024-12-24,2024-12-24 17:08:27.713000+03:30,1735047507713,0.2908,83924.77,84773.87,0.0
XAUTIRT,2024-12-24,2024-12-24 17:08:28.240000+03:30,1735047508240,2083001120.0,2.00745,3.58711,0.0
XAUTUSDT,2024-12-24,2024-12-24 17:08:27.806000+03:30,1735047507806,2634.8,4.91294,1.34447,0.0
XIRT,2024-12-24,2024-12-24 17:08:27.427000+03:30,1735047507427,128.3,185211443.0,466490730.0,0.0
XLMIRT,2024-12-24,2024-12-24 17:08:28.153000+03:30,1735047508153,300790.0,35469.7,11926.199999999999,0.0
XLMUSDT,2024-12-24,2024-12-24 17:08:27.550000+03:30,1735047507550,0.38,43024.6,53863.7,0.0
XMRIRT,2024-12-24,2024-12-24 17:08:28.080000+03:30,1735047508080,150799780.0,12.723,39.976,0.0
XMRUSDT,2024-12-24,2024-12-24 17:08:27.501000+03:30,1735047507501,188.77,36.991,40.245,0.0
XRPIRT,2024-12-24,2024-12-24 17:08:28.098000+03:30,1735047508098,1811000.0,12039.9,6096.900000000001,0.0
XRPUSDT,2024-12-24,2024-12-24 17:08:27.482000+03:30,1735047507482,2.286,7253.0,5208.2,0.0
XTZIRT,2024-12-24,2024-12-24 17:08:28.289000+03:30,1735047508289,1130990.0,19716.93,10151.460000000001,0.0
XTZUSDT,2024-12-24,2024-12-24 17:08:27.691000+03:30,1735047507691,1.426,18087.92,20702.18,0.0
XUSDT,2024-12-24,2024-12-24 17:08:27.707000+03:30,1735047507707,0.0001621,124498235.0,97563517.0,0.0
YFIIRT,2024-12-24,2024-12-24 17:08:28.145000+03:30,1735047508145,7366194820.0,3.7163,4.9964,0.0
YFIUSDT,2024-12-24,2024-12-24 17:08:27.560000+03:30,1735047507560,9267.0,3.8137000000000003,3.4194,0.0
ZROIRT,2024-12-24,2024-12-24 17:08:28.259000+03:30,1735047508259,4498550.0,3415.922,2581.476,0.0
ZROUSDT,2024-12-24,2024-12-24 17:08:27.659000+03:30,1735047507659,5.748,4363.9619999999995,4547.496,0.0
ZRXIRT,2024-12-24,2024-12-24 17:08:28.189000+03:30,1735047508189,393990.0,73228.7,55529.1,0.0
ZRXUSDT,2024-12-24,2024-12-24 17:08:27.612000+03:30,1735047507612,0.4962,68670.8,69415.3,0.0
100K_FLOKIIRT,2024-12-24,2024-12-24 17:08:27.434000+03:30,1735047507434,14160008.0,1453.667,457.316,2.0
100K_FLOKIUSDT,2024-12-24,2024-12-24 17:08:27.722000+03:30,1735047507722,17.8899,1009.722,838.6560000000001,2.0
1B_BABYDOGEIRT,2024-12-24,2024-12-24 17:08:27.451000+03:30,1735047507451,2905030.0,4261.655,9087.682,2.0
1B_BABYDOGEUSDT,2024-12-24,2024-12-24 17:08:27.739000+03:30,1735047507739,3.678,6482.334,6656.307,2.0
1INCHIRT,2024-12-24,2024-12-24 17:08:27.416000+03:30,1735047507416,322550.0,51168.0,86844.0,2.0
1INCHUSDT,2024-12-24,2024-12-24 17:08:27.706000+03:30,1735047507706,0.41,140888.0,86602.0,2.0
1M_BTTIRT,2024-12-24,2024-12-24 17:08:28.197000+03:30,1735047508197,900020.0,7495.05,5344.41,2.0
1M_BTTUSDT,2024-12-24,2024-12-24 17:08:27.765000+03:30,1735047507765,1.151,27549.329999999998,27763.63,2.0
1M_NFTIRT,2024-12-24,2024-12-24 17:08:27.466000+03:30,1735047507466,427610.0,47258.740000000005,38752.799999999996,2.0
1M_NFTUSDT,2024-12-24,2024-12-24 17:08:27.752000+03:30,1735047507752,0.5273,53542.06,62123.29,2.0
1M_PEPEIRT,2024-12-24,2024-12-24 17:08:27.449000+03:30,1735047507449,14701250.0,318.5933,436.0475,2.0
1M_PEPEUSDT,2024-12-24,2024-12-24 17:08:27.730000+03:30,1735047507730,18.7395,713.3318,1395.111,2.0
AAVEIRT,2024-12-24,2024-12-24 17:08:28.118000+03:30,1735047508118,297800010.0,22.5669,30.6518,2.0
AAVEUSDT,2024-12-24,2024-12-24 17:08:27.514000+03:30,1735047507514,377.23,33.8643,63.7378,2.0
ADAIRT,2024-12-24,2024-12-24 17:08:28.137000+03:30,1735047508137,727960.0,39734.799999999996,24807.199999999997,2.0
ADAUSDT,2024-12-24,2024-12-24 17:08:27.530000+03:30,1735047507530,0.9188,13379.6,29472.3,2.0
AEVOIRT,2024-12-24,2024-12-24 17:08:28.240000+03:30,1735047508240,309900.0,43919.19,41653.6,2.0
AEVOUSDT,2024-12-24,2024-12-24 17:08:27.797000+03:30,1735047507797,0.389,45626.84,40866.58,2.0
AGLDIRT,2024-12-24,2024-12-24 17:08:28.208000+03:30,1735047508208,1320250.0,8126.095,6949.299,2.0
AGLDUSDT,2024-12-24,2024-12-24 17:08:27.771000+03:30,1735047507771,1.6689,12637.66,16262.575,2.0
ALGOIRT,2024-12-24,2024-12-24 17:08:28.094000+03:30,1735047508094,306510.0,27920.1,68382.3,2.0
ALGOUSDT,2024-12-24,2024-12-24 17:08:27.515000+03:30,1735047507515,0.3903,73698.90000000001,73112.6,2.0
ANKRIRT,2024-12-24,2024-12-24 17:08:27.441000+03:30,1735047507441,30090.0,336073.6,999649.1000000001,2.0
ANKRUSDT,2024-12-24,2024-12-24 17:08:27.723000+03:30,1735047507723,0.03799,698521.6,682422.9,2.0
APEIRT,2024-12-24,2024-12-24 17:08:28.032000+03:30,1735047508032,999950.0,10690.8,20790.8,2.0
APEUSDT,2024-12-24,2024-12-24 17:08:27.620000+03:30,1735047507620,1.26,27976.2,29760.2,2.0
API3IRT,2024-12-24,2024-12-24 17:08:28.087000+03:30,1735047508087,1370000.0,21244.772,15140.289,2.0
API3USDT,2024-12-24,2024-12-24 17:08:27.505000+03:30,1735047507505,1.762,20456.689,18747.714,2.0
APTIRT,2024-12-24,2024-12-24 17:08:28.106000+03:30,1735047508106,7632220.0,3344.7,1669.8,2.0
APTUSDT,2024-12-24,2024-12-24 17:08:27.539000+03:30,1735047507539,9.67,1266.2,1216.2,2.0
ARBIRT,2024-12-24,2024-12-24 17:08:28.282000+03:30,1735047508282,646960.0,8420.808,11467.096,2.0
ARBUSDT,2024-12-24,2024-12-24 17:08:27.692000+03:30,1735047507692,0.818,22745.833,22917.054,2.0
ATOMIRT,2024-12-24,2024-12-24 17:08:28.147000+03:30,1735047508147,5490000.0,2952.41,3094.8799999999997,2.0
ATOMUSDT,2024-12-24,2024-12-24 17:08:27.555000+03:30,1735047507555,6.993,3415.2799999999997,3206.03,2.0
AVAXIRT,2024-12-24,2024-12-24 17:08:28.068000+03:30,1735047508068,31270120.0,257.54,440.48,2.0
AVAXUSDT,2024-12-24,2024-12-24 17:08:27.638000+03:30,1735047507638,39.799,644.04,515.23,2.0
AXSIRT,2024-12-24,2024-12-24 17:08:28.201000+03:30,1735047508201,5399800.0,1689.9,4093.2,2.0
AXSUSDT,2024-12-24,2024-12-24 17:08:27.592000+03:30,1735047507592,6.85,5192.4,6184.1,2.0
BALIRT,2024-12-24,2024-12-24 17:08:28.162000+03:30,1735047508162,2111750.0,11891.4,12781.5,2.0
BALUSDT,2024-12-24,2024-12-24 17:08:27.601000+03:30,1735047507601,2.689,12468.8,13050.2,2.0
BANANAIRT,2024-12-24,2024-12-24 17:08:27.414000+03:30,1735047507414,33094370.0,395.0714,503.6333,2.0
BANANAUSDT,2024-12-24,2024-12-24 17:08:27.702000+03:30,1735047507702,40.39,489.8544,494.0711,2.0
BANDIRT,2024-12-24,2024-12-24 17:08:28.258000+03:30,1735047508258,1211260.0,23305.214,21888.075,2.0
BANDUSDT,2024-12-24,2024-12-24 17:08:27.670000+03:30,1735047507670,1.533,23168.675,22537.517,2.0
BATIRT,2024-12-24,2024-12-24 17:08:28.166000+03:30,1735047508166,231910.0,25742.100000000002,21040.8,2.0
BATUSDT,2024-12-24,2024-12-24 17:08:27.569000+03:30,1735047507569,0.2949,129901.90000000001,124405.2,2.0
BCHIRT,2024-12-24,2024-12-24 17:08:28.113000+03:30,1735047508113,366880780.0,38.31947,31.45855,2.0
BCHUSDT,2024-12-24,2024-12-24 17:08:27.497000+03:30,1735047507497,466.03,55.4995,35.1715,2.0
BICOIRT,2024-12-24,2024-12-24 17:08:28.232000+03:30,1735047508232,243160.0,112276.28,88577.68,2.0
BICOUSDT,2024-12-24,2024-12-24 17:08:27.800000+03:30,1735047507800,0.305,110739.57,111247.09,2.0
BLURIRT,2024-12-24,2024-12-24 17:08:28.235000+03:30,1735047508235,216010.0,47927.97,78934.82,2.0
BLURUSDT,2024-12-24,2024-12-24 17:08:27.651000+03:30,1735047507651,0.2737,130815.23,127763.64,2.0
BNBIRT,2024-12-24,2024-12-24 17:08:28.127000+03:30,1735047508127,544450000.0,10.201,39.184,2.0
BNBUSDT,2024-12-24,2024-12-24 17:08:27.517000+03:30,1735047507517,688.0,45.101,42.52,2.0
BNXIRT,2024-12-24,2024-12-24 17:08:27.484000+03:30,1735047507484,345120.0,40764.4,46279.08,2.0
BNXUSDT,2024-12-24,2024-12-24 17:08:27.767000+03:30,1735047507767,0.4314,60200.82,60175.44,2.0
BTCIRT,2024-12-24,2024-12-24 17:08:28.032000+03:30,1735047508032,74680000000.0,0.054166,0.047706,2.0
BTCUSDT,2024-12-24,2024-12-24 17:08:27.457000+03:30,1735047507457,94530.0,0.167274,0.446745,2.0
CAKEIRT,2024-12-24,2024-12-24 17:08:28.217000+03:30,1735047508217,2049720.0,2529.561,6374.714,2.0
CAKEUSDT,2024-12-24,2024-12-24 17:08:27.781000+03:30,1735047507781,2.59,6304.146000000001,6385.253,2.0
CATIIRT,2024-12-24,2024-12-24 17:08:27.470000+03:30,1735047507470,306910.0,57038.45,24511.94,2.0
CATIUSDT,2024-12-24,2024-12-24 17:08:27.746000+03:30,1735047507746,0.3918,70998.16,56086.05,2.0
CELRIRT,2024-12-24,2024-12-24 17:08:28.266000+03:30,1735047508266,16490.0,819143.7999999999,734674.3,2.0
CELRUSDT,2024-12-24,2024-12-24 17:08:27.679000+03:30,1735047507679,0.02077,1644430.5,1830409.3,2.0
CHZIRT,2024-12-24,2024-12-24 17:08:28.050000+03:30,1735047508050,73670.0,302606.0,171563.0,2.0
CHZUSDT,2024-12-24,2024-12-24 17:08:27.635000+03:30,1735047507635,0.0935,297637.0,275846.0,2.0
COMPIRT,2024-12-24,2024-12-24 17:08:28.148000+03:30,1735047508148,68534840.0,581.36,414.17,2.0
COMPUSDT,2024-12-24,2024-12-24 17:08:27.586000+03:30,1735047507586,85.17,364.57,407.49,2.0
CRVIRT,2024-12-24,2024-12-24 17:08:28.193000+03:30,1735047508193,766000.0,23704.816000000003,27140.274999999998,2.0
CRVUSDT,2024-12-24,2024-12-24 17:08:27.606000+03:30,1735047507606,0.969,19020.888,24866.454999999998,2.0
CVCIRT,2024-12-24,2024-12-24 17:08:28.133000+03:30,1735047508133,136530.0,92288.02,145946.16,2.0
CVCUSDT,2024-12-24,2024-12-24 17:08:27.550000+03:30,1735047507550,0.1733,212559.8,238142.56,2.0
CVXIRT,2024-12-24,2024-12-24 17:08:28.277000+03:30,1735047508277,3790120.0,1363.4009999999998,333.545,2.0
CVXUSDT,2024-12-24,2024-12-24 17:08:27.686000+03:30,1735047507686,4.834,4175.357,4239.939,2.0
DAIIRT,2024-12-24,2024-12-24 17:08:28.072000+03:30,1735047508072,793000.0,5913.81,1293.44,2.0
DAIUSDT,2024-12-24,2024-12-24 17:08:27.644000+03:30,1735047507644,1.001,27646.52,87208.23999999999,2.0
DAOIRT,2024-12-24,2024-12-24 17:08:28.117000+03:30,1735047508117,273100.0,11040.48,38590.01,2.0
DAOUSDT,2024-12-24,2024-12-24 17:08:27.536000+03:30,1735047507536,0.346,95335.45999999999,96382.13,2.0
DOGEIRT,2024-12-24,2024-12-24 17:08:28.037000+03:30,1735047508037,257867.0,26734.0,50497.0,2.0
DOGEUSDT,2024-12-24,2024-12-24 17:08:27.612000+03:30,1735047507612,0.3275,68500.0,165898.0,2.0
DOGSIRT,2024-12-24,2024-12-24 17:08:27.427000+03:30,1735047507427,451.0,141595721.0,212037009.0,2.0
DOGSUSDT,2024-12-24,2024-12-24 17:08:27.704000+03:30,1735047507704,0.000572,21256827.0,39919665.0,2.0
DOTIRT,2024-12-24,2024-12-24 17:08:28.103000+03:30,1735047508103,5900000.0,3114.1,964.1,2.0
DOTUSDT,2024-12-24,2024-12-24 17:08:27.498000+03:30,1735047507498,7.413,1790.3,2098.8,2.0
DYDXIRT,2024-12-24,2024-12-24 17:08:28.091000+03:30,1735047508091,1238990.0,7125.363,2879.6710000000003,2.0
DYDXUSDT,2024-12-24,2024-12-24 17:08:27.522000+03:30,1735047507522,1.555,10711.119,10704.393,2.0
EDUIRT,2024-12-24,2024-12-24 17:08:28.250000+03:30,1735047508250,438000.0,26652.2,25926.18,2.0
EDUUSDT,2024-12-24,2024-12-24 17:08:27.806000+03:30,1735047507806,0.5491,44065.59,38702.79,2.0
EGALAIRT,2024-12-24,2024-12-24 17:08:28.111000+03:30,1735047508111,30000.0,764665.0,982031.0,2.0
EGALAUSDT,2024-12-24,2024-12-24 17:08:27.532000+03:30,1735047507532,0.03818,988996.0,938030.0,2.0
EGLDIRT,2024-12-24,2024-12-24 17:08:28.219000+03:30,1735047508219,29137890.0,937.9399999999999,921.35,2.0
EGLDUSDT,2024-12-24,2024-12-24 17:08:27.641000+03:30,1735047507641,36.89,977.79,851.64,2.0
EIGENIRT,2024-12-24,2024-12-24 17:08:28.212000+03:30,1735047508212,3043010.0,4560.2,5454.892,2.0
EIGENUSDT,2024-12-24,2024-12-24 17:08:27.779000+03:30,1735047507779,3.89,7512.016,7254.924,2.0
ENAIRT,2024-12-24,2024-12-24 17:08:28.256000+03:30,1735047508256,847990.0,17583.73,7734.49,2.0
ENAUSDT,2024-12-24,2024-12-24 17:08:27.666000+03:30,1735047507666,1.079,20601.58,20525.18,2.0
ENJIRT,2024-12-24,2024-12-24 17:08:28.174000+03:30,1735047508174,190500.0,150278.0,152105.0,2.0
ENJUSDT,2024-12-24,2024-12-24 17:08:27.587000+03:30,1735047507587,0.2388,150637.0,146698.0,2.0
ENSIRT,2024-12-24,2024-12-24 17:08:28.175000+03:30,1735047508175,29100050.0,585.99,333.53,2.0
ENSUSDT,2024-12-24,2024-12-24 17:08:27.613000+03:30,1735047507613,36.84,947.01,307.82,2.0
EOSIRT,2024-12-24,2024-12-24 17:08:28.139000+03:30,1735047508139,677010.0,11678.150000000001,5468.81,2.0
EOSUSDT,2024-12-24,2024-12-24 17:08:27.530000+03:30,1735047507530,0.8559,17152.94,18214.25,2.0
ETCIRT,2024-12-24,2024-12-24 17:08:28.168000+03:30,1735047508168,21750020.0,504.57,436.54999999999995,2.0
ETCUSDT,2024-12-24,2024-12-24 17:08:27.567000+03:30,1735047507567,27.65,1042.3700000000001,1045.05,2.0
ETHFIIRT,2024-12-24,2024-12-24 17:08:27.463000+03:30,1735047507463,1657700.0,11733.532,11764.751,2.0
ETHFIUSDT,2024-12-24,2024-12-24 17:08:27.744000+03:30,1735047507744,2.07,12008.677,12753.771,2.0
ETHIRT,2024-12-24,2024-12-24 17:08:28.051000+03:30,1735047508051,2710020030.0,3.1144100000000003,2.59894,2.0
ETHUSDT,2024-12-24,2024-12-24 17:08:27.472000+03:30,1735047507472,3439.8,4.63631,9.61006,2.0
FETIRT,2024-12-24,2024-12-24 17:08:28.275000+03:30,1735047508275,1085100.0,11117.49,13043.86,2.0
FETUSDT,2024-12-24,2024-12-24 17:08:27.684000+03:30,1735047507684,1.3844,12755.38,8711.32,2.0
FILIRT,2024-12-24,2024-12-24 17:08:28.076000+03:30,1735047508076,4190020.0,3072.284,2165.761,2.0
FILUSDT,2024-12-24,2024-12-24 17:08:27.508000+03:30,1735047507508,5.32,3046.27,3268.373,2.0
FLOWIRT,2024-12-24,2024-12-24 17:08:28.029000+03:30,1735047508029,619990.0,44988.866,34941.702000000005,2.0
FLOWUSDT,2024-12-24,2024-12-24 17:08:27.618000+03:30,1735047507618,0.779,44695.311,43578.962999999996,2.0
FTMIRT,2024-12-24,2024-12-24 17:08:28.172000+03:30,1735047508172,765500.0,31530.0,14398.0,2.0
FTMUSDT,2024-12-24,2024-12-24 17:08:27.562000+03:30,1735047507562,0.9668,8812.0,21625.0,2.0
GIRT,2024-12-24,2024-12-24 17:08:27.438000+03:30,1735047507438,25630.0,601572.9,416850.30000000005,2.0
GLMIRT,2024-12-24,2024-12-24 17:08:28.070000+03:30,1735047508070,295070.0,76395.92,56370.16,2.0
GLMUSDT,2024-12-24,2024-12-24 17:08:27.660000+03:30,1735047507660,0.3735,73015.78,76406.77,2.0
GMTIRT,2024-12-24,2024-12-24 17:08:28.100000+03:30,1735047508100,111060.0,106851.0,118363.0,2.0
GMTUSDT,2024-12-24,2024-12-24 17:08:27.509000+03:30,1735047507509,0.139,274451.0,280748.0,2.0
GMXIRT,2024-12-24,2024-12-24 17:08:28.224000+03:30,1735047508224,23671900.0,1310.9975,1211.9278,2.0
GMXUSDT,2024-12-24,2024-12-24 17:08:27.797000+03:30,1735047507797,29.77,1157.4253,1173.1808,2.0
GRTIRT,2024-12-24,2024-12-24 17:08:28.183000+03:30,1735047508183,180820.0,69952.0,50066.0,2.0
GRTUSDT,2024-12-24,2024-12-24 17:08:27.585000+03:30,1735047507585,0.23,157359.0,87705.0,2.0
GUSDT,2024-12-24,2024-12-24 17:08:27.716000+03:30,1735047507716,0.03211,678518.9,609266.4,2.0
HBARIRT,2024-12-24,2024-12-24 17:08:28.129000+03:30,1735047508129,252000.0,30801.0,54627.0,2.0
HBARUSDT,2024-12-24,2024-12-24 17:08:27.548000+03:30,1735047507548,0.31682,42185.0,56455.0,2.0
HMSTRIRT,2024-12-24,2024-12-24 17:08:27.490000+03:30,1735047507490,2491.0,2389932.0,3611911.0,2.0
HMSTRUSDT,2024-12-24,2024-12-24 17:08:27.763000+03:30,1735047507763,0.0031597,4750621.0,3906101.0,2.0
HOTIRT,2024-12-24,2024-12-24 17:08:28.237000+03:30,1735047508237,2050.0,4643391.0,7470214.0,2.0
HOTUSDT,2024-12-24,2024-12-24 17:08:27.796000+03:30,1735047507796,0.002554,10703430.0,11141965.0,2.0
IMXIRT,2024-12-24,2024-12-24 17:08:28.202000+03:30,1735047508202,1158600.0,18100.010000000002,23285.05,2.0
IMXUSDT,2024-12-24,2024-12-24 17:08:27.628000+03:30,1735047507628,1.48,23455.06,23077.46,2.0
JASMYIRT,2024-12-24,2024-12-24 17:08:27.454000+03:30,1735047507454,28920.0,404081.5,204847.1,2.0
JASMYUSDT,2024-12-24,2024-12-24 17:08:27.737000+03:30,1735047507737,0.036052,801362.4,792951.9,2.0
JSTIRT,2024-12-24,2024-12-24 17:08:28.205000+03:30,1735047508205,31660.0,669175.5,326419.3,2.0
JSTUSDT,2024-12-24,2024-12-24 17:08:27.772000+03:30,1735047507772,0.04001,838668.7,970100.8,2.0
LDOIRT,2024-12-24,2024-12-24 17:08:28.059000+03:30,1735047508059,1453800.0,7155.340899999999,6836.2583,2.0
LDOUSDT,2024-12-24,2024-12-24 17:08:27.644000+03:30,1735047507644,1.84,15100.1795,12151.3216,2.0
LINKIRT,2024-12-24,2024-12-24 17:08:28.088000+03:30,1735047508088,19303240.0,279.219,1033.4850000000001,2.0
LINKUSDT,2024-12-24,2024-12-24 17:08:27.482000+03:30,1735047507482,24.476,782.727,1028.33,2.0
LPTIRT,2024-12-24,2024-12-24 17:08:28.055000+03:30,1735047508055,15050160.0,1108.3999999999999,539.5,2.0
LPTUSDT,2024-12-24,2024-12-24 17:08:27.646000+03:30,1735047507646,19.35,1880.8,1559.6,2.0
LRCIRT,2024-12-24,2024-12-24 17:08:28.131000+03:30,1735047508131,174460.0,158481.0,164592.0,2.0
LRCUSDT,2024-12-24,2024-12-24 17:08:27.571000+03:30,1735047507571,0.2166,145637.0,146922.0,2.0
LTCIRT,2024-12-24,2024-12-24 17:08:28.066000+03:30,1735047508066,85600000.0,126.48496,96.45908,2.0
LTCUSDT,2024-12-24,2024-12-24 17:08:27.488000+03:30,1735047507488,108.56,221.79173,189.16973,2.0
MAGICIRT,2024-12-24,2024-12-24 17:08:28.209000+03:30,1735047508209,362480.0,65973.121,15813.774,2.0
MAGICUSDT,2024-12-24,2024-12-24 17:08:27.781000+03:30,1735047507781,0.4598,74615.07,74326.30500000001,2.0
MAJORIRT,2024-12-24,2024-12-24 17:08:28.272000+03:30,1735047508272,493700.0,8698.07,16036.68,2.0
MAJORUSDT,2024-12-24,2024-12-24 17:08:27.677000+03:30,1735047507677,0.629784,29798.68,30401.629999999997,2.0
MANAIRT,2024-12-24,2024-12-24 17:08:28.031000+03:30,1735047508031,421000.0,38253.0,24783.0,2.0
MANAUSDT,2024-12-24,2024-12-24 17:08:27.606000+03:30,1735047507606,0.532,65883.0,68132.0,2.0
MASKIRT,2024-12-24,2024-12-24 17:08:28.120000+03:30,1735047508120,2508500.0,4118.6,4636.9,2.0
MASKUSDT,2024-12-24,2024-12-24 17:08:27.555000+03:30,1735047507555,3.165,10700.9,6979.1,2.0
MDTIRT,2024-12-24,2024-12-24 17:08:27.409000+03:30,1735047507409,48550.0,216275.90000000002,230371.7,2.0
MDTUSDT,2024-12-24,2024-12-24 17:08:27.702000+03:30,1735047507702,0.06101,550626.3,716959.6,2.0
MEMEIRT,2024-12-24,2024-12-24 17:08:28.286000+03:30,1735047508286,8680.0,1291958.0,1245632.0,2.0
MEMEUSDT,2024-12-24,2024-12-24 17:08:27.686000+03:30,1735047507686,0.01099,2619543.0,2086798.0,2.0
MKRIRT,2024-12-24,2024-12-24 17:08:28.083000+03:30,1735047508083,1290000000.0,9.46491,13.123850000000001,2.0
MKRUSDT,2024-12-24,2024-12-24 17:08:27.495000+03:30,1735047507495,1640.0,15.28454,21.4795,2.0
MOVEIRT,2024-12-24,2024-12-24 17:08:27.442000+03:30,1735047507442,665000.0,6634.51,18313.65,2.0
MOVEUSDT,2024-12-24,2024-12-24 17:08:27.725000+03:30,1735047507725,0.8374,29421.93,35601.020000000004,2.0
NEARIRT,2024-12-24,2024-12-24 17:08:28.197000+03:30,1735047508197,4419990.0,1811.3,2460.9,2.0
NEARUSDT,2024-12-24,2024-12-24 17:08:27.606000+03:30,1735047507606,5.564,4469.3,4808.3,2.0
NMRIRT,2024-12-24,2024-12-24 17:08:28.144000+03:30,1735047508144,13025030.0,2099.1204000000002,2074.7253,2.0
NMRUSDT,2024-12-24,2024-12-24 17:08:27.562000+03:30,1735047507562,16.5,2011.7741,1894.1027,2.0
NOTIRT,2024-12-24,2024-12-24 17:08:27.414000+03:30,1735047507414,5368.0,1358521.0,4166272.0,2.0
NOTUSDT,2024-12-24,2024-12-24 17:08:27.702000+03:30,1735047507702,0.00678,4243230.0,1381297.0,2.0
OMGIRT,2024-12-24,2024-12-24 17:08:27.449000+03:30,1735047507449,160270.0,320.0,59.22,2.0
OMGUSDT,2024-12-24,2024-12-24 17:08:27.745000+03:30,1735047507745,0.2774,500.0,39.96,2.0
OMIRT,2024-12-24,2024-12-24 17:08:28.226000+03:30,1735047508226,2955910.0,4743.24,4991.37,2.0
