Item,Date,DateTime,Timestamp,Reference_Price,Best_Ask_Price,Best_Bid_Price,Spread
AVAXIRT,2024-12-25,2024-12-25T16:00:47.572000,1735142447572,31950920,33048000.0,30000000.0,3048000.0
AVAXUSDT,2024-12-25,2024-12-25T16:00:47.133000,1735142447133,40.62,42.368,38.443,3.9250000000000043
AXSIRT,2024-12-25,2024-12-25T16:00:47.721000,1735142447721,5292350,5600000.0,5043670.0,556330.0
AXSUSDT,2024-12-25,2024-12-25T16:00:47.085000,1735142447085,6.75,7.69,5.74,1.9500000000000002
BALIRT,2024-12-25,2024-12-25T16:00:47.690000,1735142447690,2103570,2370000.0,1700000.0,670000.0
BALUSDT,2024-12-25,2024-12-25T16:00:48.001000,1735142448001,2.7,3.62,2.01,1.6100000000000003
BANANAIRT,2024-12-25,2024-12-25T16:00:47.819000,1735142447819,32240000,34829990.0,30000100.0,4829890.0
BANANAUSDT,2024-12-25,2024-12-25T16:00:47.201000,1735142447201,40.66,53.0,33.0,20.0
BANDIRT,2024-12-25,2024-12-25T16:00:47.792000,1735142447792,1222340,1399600.0,950000.0,449600.0
BANDUSDT,2024-12-25,2024-12-25T16:00:47.152000,1735142447152,1.541,2.19,1.05,1.14
BATIRT,2024-12-25,2024-12-25T16:00:47.667000,1735142447667,208280,220000.0,194000.0,26000.0
BATUSDT,2024-12-25,2024-12-25T16:00:47.968000,1735142447968,0.2633,0.3154,0.2,0.1154
BCHIRT,2024-12-25,2024-12-25T16:00:47.634000,1735142447634,364000550,376000000.0,344000000.0,32000000.0
BCHUSDT,2024-12-25,2024-12-25T16:00:47.917000,1735142447917,461.47,482.2,440.0,42.19999999999999
BICOIRT,2024-12-25,2024-12-25T16:00:47.753000,1735142447753,244780,275000.0,220010.0,54990.0
BICOUSDT,2024-12-25,2024-12-25T16:00:47.282000,1735142447282,0.3087,0.4121,0.1681,0.24400000000000002
BLURIRT,2024-12-25,2024-12-25T16:00:47.758000,1735142447758,213210,223880.0,201200.0,22680.0
BLURUSDT,2024-12-25,2024-12-25T16:00:47.131000,1735142447131,0.2735,0.34,0.195,0.14500000000000002
BNBIRT,2024-12-25,2024-12-25T16:00:47.649000,1735142447649,553388610,561967690.0,545000000.0,16967690.0
BNBUSDT,2024-12-25,2024-12-25T16:00:47.935000,1735142447935,703.0068,714.3843,693.3098,21.074500000000057
BNXIRT,2024-12-25,2024-12-25T16:00:47.893000,1735142447893,337050,359990.0,310890.0,49100.0
BNXUSDT,2024-12-25,2024-12-25T16:00:47.271000,1735142447271,0.4254,0.58,0.301,0.27899999999999997
BTCIRT,2024-12-25,2024-12-25T16:00:47.541000,1735142447541,76821770070,77089999000.0,76410000000.0,679999000.0
BTCUSDT,2024-12-25,2024-12-25T16:00:47.875000,1735142447875,97747.98,98170.0,97000.0,1170.0
CAKEIRT,2024-12-25,2024-12-25T16:00:47.744000,1735142447744,2020000,2108260.0,1950000.0,158260.0
CAKEUSDT,2024-12-25,2024-12-25T16:00:47.285000,1735142447285,2.56,2.69,2.4,0.29000000000000004
CATIIRT,2024-12-25,2024-12-25T16:00:47.878000,1735142447878,310580,327070.0,292990.0,34080.0
CATIUSDT,2024-12-25,2024-12-25T16:00:47.237000,1735142447237,0.3935,0.45,0.3315,0.1185
CELRIRT,2024-12-25,2024-12-25T16:00:47.787000,1735142447787,17240,18140.0,15800.0,2340.0
CELRUSDT,2024-12-25,2024-12-25T16:00:47.154000,1735142447154,0.02181,0.02648,0.01855,0.00793
CHZIRT,2024-12-25,2024-12-25T16:00:47.559000,1735142447559,72670,76490.0,69500.0,6990.0
CHZUSDT,2024-12-25,2024-12-25T16:00:47.111000,1735142447111,0.09201,0.10036,0.0825,0.01786
COMPIRT,2024-12-25,2024-12-25T16:00:47.676000,1735142447676,66712760,72677000.0,60111110.0,12565890.0
COMPUSDT,2024-12-25,2024-12-25T16:00:47.989000,1735142447989,84.56,111.82,68.5,43.31999999999999
CRVIRT,2024-12-25,2024-12-25T16:00:47.708000,1735142447708,809990,836500.0,792000.0,44500.0
CRVUSDT,2024-12-25,2024-12-25T16:00:48.018000,1735142448018,1.026,1.104,0.908,0.19600000000000006
CVCIRT,2024-12-25,2024-12-25T16:00:47.641000,1735142447641,138710,142980.0,134000.0,8980.0
CVCUSDT,2024-12-25,2024-12-25T16:00:47.970000,1735142447970,0.1763,0.2088,0.1505,0.05830000000000002
CVXIRT,2024-12-25,2024-12-25T16:00:47.808000,1735142447808,4104520,4242000.0,4025030.0,216970.0
CVXUSDT,2024-12-25,2024-12-25T16:00:47.165000,1735142447165,5.25,5.911,4.68,1.2309999999999999
DAIIRT,2024-12-25,2024-12-25T16:00:47.584000,1735142447584,786660,796680.0,781840.0,14840.0
DAIUSDT,2024-12-25,2024-12-25T16:00:47.118000,1735142447118,1.0001,1.151,0.995,0.15600000000000003
DAOIRT,2024-12-25,2024-12-25T16:00:47.624000,1735142447624,278310,289990.0,264000.0,25990.0
DAOUSDT,2024-12-25,2024-12-25T16:00:47.954000,1735142447954,0.352,0.44,0.3,0.14
DOGEIRT,2024-12-25,2024-12-25T16:00:47.541000,1735142447541,260001,261872.0,258990.0,2882.0
DOGEUSDT,2024-12-25,2024-12-25T16:00:47.091000,1735142447091,0.3301201,0.3377,0.327,0.010699999999999987
DOGSIRT,2024-12-25,2024-12-25T16:00:47.834000,1735142447834,446,470.0,423.0,47.0
DOGSUSDT,2024-12-25,2024-12-25T16:00:47.190000,1735142447190,0.0005632,0.0005811,0.0005375,4.3599999999999976e-05
DOTIRT,2024-12-25,2024-12-25T16:00:47.619000,1735142447619,5878380,6038100.0,5679490.0,358610.0
DOTUSDT,2024-12-25,2024-12-25T16:00:47.920000,1735142447920,7.416,7.8,7.2,0.5999999999999996
DYDXIRT,2024-12-25,2024-12-25T16:00:47.610000,1735142447610,1221950,1265000.0,1182500.0,82500.0
DYDXUSDT,2024-12-25,2024-12-25T16:00:47.932000,1735142447932,1.549,1.645,1.42,0.2250000000000001
EDUIRT,2024-12-25,2024-12-25T16:00:47.779000,1735142447779,434050,477000.0,391800.0,85200.0
EDUUSDT,2024-12-25,2024-12-25T16:00:47.312000,1735142447312,0.552,0.65,0.35,0.30000000000000004
EGALAIRT,2024-12-25,2024-12-25T16:00:47.624000,1735142447624,30610,31800.0,29410.0,2390.0
EGALAUSDT,2024-12-25,2024-12-25T16:00:47.935000,1735142447935,0.0386,0.0429,0.03377,0.00913
EGLDIRT,2024-12-25,2024-12-25T16:00:47.745000,1735142447745,28451870,32450000.0,24500000.0,7950000.0
EGLDUSDT,2024-12-25,2024-12-25T16:00:47.149000,1735142447149,36.08,48.0,29.07,18.93
EIGENIRT,2024-12-25,2024-12-25T16:00:47.735000,1735142447735,2989180,3129310.0,2940730.0,188580.0
EIGENUSDT,2024-12-25,2024-12-25T16:00:47.265000,1735142447265,3.74,4.44,3.561,0.8790000000000004
ENAIRT,2024-12-25,2024-12-25T16:00:47.782000,1735142447782,808000,832030.0,801110.0,30920.0
ENAUSDT,2024-12-25,2024-12-25T16:00:47.164000,1735142447164,1.029,1.095,0.995,0.09999999999999998
ENJIRT,2024-12-25,2024-12-25T16:00:47.691000,1735142447691,188000,209790.0,170900.0,38890.0
ENJUSDT,2024-12-25,2024-12-25T16:00:48.000000,1735142448000,0.2385,0.31,0.199,0.11099999999999999
ENSIRT,2024-12-25,2024-12-25T16:00:47.710000,1735142447710,28300000,30080000.0,25500000.0,4580000.0
ENSUSDT,2024-12-25,2024-12-25T16:00:48.018000,1735142448018,36.04,38.68,31.62,7.059999999999999
EOSIRT,2024-12-25,2024-12-25T16:00:47.664000,1735142447664,665010,686900.0,645000.0,41900.0
EOSUSDT,2024-12-25,2024-12-25T16:00:47.952000,1735142447952,0.8432,0.898,0.78,0.118
ETCIRT,2024-12-25,2024-12-25T16:00:47.696000,1735142447696,21464850,22390000.0,20778290.0,1611710.0
ETCUSDT,2024-12-25,2024-12-25T16:00:47.982000,1735142447982,27.0902,28.4972,24.3,4.197199999999999
ETHFIIRT,2024-12-25,2024-12-25T16:00:47.866000,1735142447866,1651480,1757600.0,1452180.0,305420.0
ETHFIUSDT,2024-12-25,2024-12-25T16:00:47.236000,1735142447236,2.09,2.9,1.25,1.65
ETHIRT,2024-12-25,2024-12-25T16:00:47.561000,1735142447561,2735001060,2754000180.0,2720010110.0,33990070.0
ETHUSDT,2024-12-25,2024-12-25T16:00:47.892000,1735142447892,3466.3,3498.0,3431.02,66.98000000000002
FETIRT,2024-12-25,2024-12-25T16:00:47.798000,1735142447798,1070960,1121000.0,1028470.0,92530.0
FETUSDT,2024-12-25,2024-12-25T16:00:47.176000,1735142447176,1.351,1.435,1.291,0.14400000000000013
FILIRT,2024-12-25,2024-12-25T16:00:47.587000,1735142447587,4184990,4290000.0,4100000.0,190000.0
FILUSDT,2024-12-25,2024-12-25T16:00:47.915000,1735142447915,5.31,5.58,5.04,0.54
FLOWIRT,2024-12-25,2024-12-25T16:00:47.541000,1735142447541,610200,656900.0,530000.0,126900.0
FLOWUSDT,2024-12-25,2024-12-25T16:00:47.108000,1735142447108,0.765,0.961,0.643,0.31799999999999995
FTMIRT,2024-12-25,2024-12-25T16:00:47.687000,1735142447687,777300,787990.0,770130.0,17860.0
FTMUSDT,2024-12-25,2024-12-25T16:00:47.999000,1735142447999,0.9811,1.006,0.971,0.03500000000000003
GIRT,2024-12-25,2024-12-25T16:00:47.851000,1735142447851,26020,28700.0,24000.0,4700.0
GLMIRT,2024-12-25,2024-12-25T16:00:47.572000,1735142447572,292740,329000.0,256000.0,73000.0
GLMUSDT,2024-12-25,2024-12-25T16:00:47.159000,1735142447159,0.3709,0.488,0.2401,0.24789999999999998
GMTIRT,2024-12-25,2024-12-25T16:00:47.602000,1735142447602,107000,111900.0,104000.0,7900.0
GMTUSDT,2024-12-25,2024-12-25T16:00:47.913000,1735142447913,0.135,0.166,0.108,0.05800000000000001
GMXIRT,2024-12-25,2024-12-25T16:00:47.757000,1735142447757,23240280,27008080.0,19000000.0,8008080.0
GMXUSDT,2024-12-25,2024-12-25T16:00:47.270000,1735142447270,29.95,40.44,15.0,25.439999999999998
GRTIRT,2024-12-25,2024-12-25T16:00:47.682000,1735142447682,175150,185000.0,165000.0,20000.0
GRTUSDT,2024-12-25,2024-12-25T16:00:47.983000,1735142447983,0.22175,0.244,0.20447,0.03952999999999998
GUSDT,2024-12-25,2024-12-25T16:00:47.204000,1735142447204,0.03317,0.042,0.018,0.024000000000000004
HBARIRT,2024-12-25,2024-12-25T16:00:47.644000,1735142447644,246060,251980.0,243010.0,8970.0
HBARUSDT,2024-12-25,2024-12-25T16:00:47.955000,1735142447955,0.31297,0.32555,0.30128,0.024270000000000014
HMSTRIRT,2024-12-25,2024-12-25T16:00:47.897000,1735142447897,2438,2485.0,2391.0,94.0
HMSTRUSDT,2024-12-25,2024-12-25T16:00:47.252000,1735142447252,0.0031,0.0032538,0.002976,0.0002777999999999999
HOTIRT,2024-12-25,2024-12-25T16:00:47.762000,1735142447762,2020,2099.0,1914.0,185.0
HOTUSDT,2024-12-25,2024-12-25T16:00:47.299000,1735142447299,0.002542,0.0034,0.001954,0.0014459999999999998
IMXIRT,2024-12-25,2024-12-25T16:00:47.731000,1735142447731,1138400,1296390.0,1000000.0,296390.0
IMXUSDT,2024-12-25,2024-12-25T16:00:47.134000,1735142447134,1.438,1.75,1.19,0.56
JASMYIRT,2024-12-25,2024-12-25T16:00:47.862000,1735142447862,30950,32400.0,29300.0,3100.0
JASMYUSDT,2024-12-25,2024-12-25T16:00:47.243000,1735142447243,0.039039,0.042,0.0326,0.009400000000000006
JSTIRT,2024-12-25,2024-12-25T16:00:47.722000,1735142447722,31200,32750.0,28410.0,4340.0
JSTUSDT,2024-12-25,2024-12-25T16:00:47.252000,1735142447252,0.03935,0.05,0.02,0.030000000000000002
LDOIRT,2024-12-25,2024-12-25T16:00:47.571000,1735142447571,1476840,1535000.0,1400000.0,135000.0
LDOUSDT,2024-12-25,2024-12-25T16:00:47.132000,1735142447132,1.862,2.065,1.7,0.365
LINKIRT,2024-12-25,2024-12-25T16:00:47.599000,1735142447599,19441670,19874560.0,18950000.0,924560.0
LINKUSDT,2024-12-25,2024-12-25T16:00:47.902000,1735142447902,24.67,25.791,23.8,1.9909999999999997
LPTIRT,2024-12-25,2024-12-25T16:00:47.557000,1735142447557,14823070,16500000.0,13789260.0,2710740.0
LPTUSDT,2024-12-25,2024-12-25T16:00:47.145000,1735142447145,18.79,21.85,15.45,6.400000000000002
LRCIRT,2024-12-25,2024-12-25T16:00:47.658000,1735142447658,168610,204000.0,135000.0,69000.0
LRCUSDT,2024-12-25,2024-12-25T16:00:47.976000,1735142447976,0.2139,0.3,0.145,0.155
LTCIRT,2024-12-25,2024-12-25T16:00:47.580000,1735142447580,85300000,87450000.0,82808710.0,4641290.0
LTCUSDT,2024-12-25,2024-12-25T16:00:47.908000,1735142447908,108.2,111.13,103.4,7.72999999999999
MAGICIRT,2024-12-25,2024-12-25T16:00:47.737000,1735142447737,374900,388500.0,365290.0,23210.0
MAGICUSDT,2024-12-25,2024-12-25T16:00:47.258000,1735142447258,0.4751,0.568,0.36,0.20799999999999996
MAJORIRT,2024-12-25,2024-12-25T16:00:47.794000,1735142447794,519000,525900.0,506400.0,19500.0
MAJORUSDT,2024-12-25,2024-12-25T16:00:47.174000,1735142447174,0.654689,0.691845,0.623038,0.06880700000000006
MANAIRT,2024-12-25,2024-12-25T16:00:47.538000,1735142447538,420000,449090.0,380010.0,69080.0
MANAUSDT,2024-12-25,2024-12-25T16:00:47.102000,1735142447102,0.53,0.6144,0.45,0.16439999999999994
MASKIRT,2024-12-25,2024-12-25T16:00:47.645000,1735142447645,2509900,2641620.0,2419210.0,222410.0
MASKUSDT,2024-12-25,2024-12-25T16:00:47.961000,1735142447961,3.172,3.46,2.666,0.794
MDTIRT,2024-12-25,2024-12-25T16:00:47.826000,1735142447826,49820,51230.0,46300.0,4930.0
MDTUSDT,2024-12-25,2024-12-25T16:00:47.179000,1735142447179,0.06323,0.07191,0.047,0.02491
MEMEIRT,2024-12-25,2024-12-25T16:00:47.800000,1735142447800,8760,9100.0,8400.0,700.0
MEMEUSDT,2024-12-25,2024-12-25T16:00:47.175000,1735142447175,0.01105,0.01211,0.00957,0.002539999999999999
MKRIRT,2024-12-25,2024-12-25T16:00:47.586000,1735142447586,1275617010,1347881130.0,1209010710.0,138870420.0
MKRUSDT,2024-12-25,2024-12-25T16:00:47.898000,1735142447898,1610.49,1760.0,1410.0,350.0
MOVEIRT,2024-12-25,2024-12-25T16:00:47.855000,1735142447855,899090,907990.0,858550.0,49440.0
MOVEUSDT,2024-12-25,2024-12-25T16:00:47.223000,1735142447223,1.14055,1.27015,1.03,0.24014999999999986
NEARIRT,2024-12-25,2024-12-25T16:00:47.696000,1735142447696,4311500,4557700.0,4250000.0,307700.0
NEARUSDT,2024-12-25,2024-12-25T16:00:48.001000,1735142448001,5.469,5.78,5.18,0.6000000000000005
NMRIRT,2024-12-25,2024-12-25T16:00:47.658000,1735142447658,12800840,13987650.0,10500000.0,3487650.0
NMRUSDT,2024-12-25,2024-12-25T16:00:47.988000,1735142447988,16.22,23.0,12.5,10.5
NOTIRT,2024-12-25,2024-12-25T16:00:47.819000,1735142447819,5305,5391.0,5263.0,128.0
NOTUSDT,2024-12-25,2024-12-25T16:00:47.191000,1735142447191,0.006739,0.006892,0.0066,0.0002919999999999997
OMGIRT,2024-12-25,2024-12-25T16:00:47.871000,1735142447871,160270,180000.0,10000.0,170000.0
OMGUSDT,2024-12-25,2024-12-25T16:00:47.223000,1735142447223,0.2774,0.47,0.2279,0.24209999999999998
OMIRT,2024-12-25,2024-12-25T16:00:47.746000,1735142447746,2960000,3096030.0,2890130.0,205900.0
OMUSDT,2024-12-25,2024-12-25T16:00:47.275000,1735142447275,3.7851,4.1,3.35,0.7499999999999996
ONDOIRT,2024-12-25,2024-12-25T16:00:47.865000,1735142447865,1305260,1345000.0,1258500.0,86500.0
ONDOUSDT,2024-12-25,2024-12-25T16:00:47.222000,1735142447222,1.6355,1.7845,1.56,0.22449999999999992
ONEIRT,2024-12-25,2024-12-25T16:00:47.609000,1735142447609,25680,26440.0,24500.0,1940.0
ONEUSDT,2024-12-25,2024-12-25T16:00:47.937000,1735142447937,0.03258,0.0344,0.03041,0.0039900000000000005
PAXGIRT,2024-12-25,2024-12-25T16:00:47.750000,1735142447750,2085000000,2110899980.0,2060000010.0,50899970.0
PAXGUSDT,2024-12-25,2024-12-25T16:00:47.277000,1735142447277,2643,2712.0,2580.0,132.0
PENDLEIRT,2024-12-25,2024-12-25T16:00:47.795000,1735142447795,4100000,4496990.0,3600010.0,896980.0
PENDLEUSDT,2024-12-25,2024-12-25T16:00:47.181000,1735142447181,5.192,6.395,4.0,2.3949999999999996
PMNUSDT,2024-12-25,2024-12-25T16:00:48.019000,1735142448019,0.0567,0.062,0.0522,0.009799999999999996
POLIRT,2024-12-25,2024-12-25T16:00:47.705000,1735142447705,406000,421990.0,402230.0,19760.0
POLUSDT,2024-12-25,2024-12-25T16:00:48.025000,1735142448025,0.5152,0.549,0.475,0.07400000000000007
QNTIRT,2024-12-25,2024-12-25T16:00:47.575000,1735142447575,94167050,104400000.0,65000000.0,39400000.0
QNTUSDT,2024-12-25,2024-12-25T16:00:47.125000,1735142447125,120,137.6,84.0,53.599999999999994
RDNTIRT,2024-12-25,2024-12-25T16:00:47.883000,1735142447883,48500,53350.0,45840.0,7510.0
RDNTUSDT,2024-12-25,2024-12-25T16:00:47.238000,1735142447238,0.0619,0.083,0.04,0.043000000000000003
RENDERIRT,2024-12-25,2024-12-25T16:00:47.739000,1735142447739,5980070,6225000.0,5932610.0,292390.0
RENDERUSDT,2024-12-25,2024-12-25T16:00:47.268000,1735142447268,7.6,8.307,7.178,1.1290000000000004
RSRIRT,2024-12-25,2024-12-25T16:00:47.884000,1735142447884,10862,11200.0,10650.0,550.0
RSRUSDT,2024-12-25,2024-12-25T16:00:47.250000,1735142447250,0.013676,0.0155,0.012016,0.0034839999999999993
SAFEIRT,2024-12-25,2024-12-25T16:00:47.806000,1735142447806,884230,952310.0,824000.0,128310.0
SAFEUSDT,2024-12-25,2024-12-25T16:00:47.189000,1735142447189,1.1202,1.29,0.8,0.49
SANDIRT,2024-12-25,2024-12-25T16:00:47.557000,1735142447557,476050,513210.0,451110.0,62100.0
SANDUSDT,2024-12-25,2024-12-25T16:00:47.119000,1735142447119,0.6051,0.675,0.557,0.118
SHIBIRT,2024-12-25,2024-12-25T16:00:47.672000,1735142447672,18020,18200.0,17901.0,299.0
SHIBUSDT,2024-12-25,2024-12-25T16:00:47.981000,1735142447981,0.02282,0.02339,0.02242,0.0009700000000000021
SKLIRT,2024-12-25,2024-12-25T16:00:47.781000,1735142447781,41120,44600.0,36270.0,8330.0
SKLUSDT,2024-12-25,2024-12-25T16:00:47.160000,1735142447160,0.05209,0.0727,0.02,0.0527
SLPIRT,2024-12-25,2024-12-25T16:00:47.704000,1735142447704,3286,3408.0,3200.0,208.0
SLPUSDT,2024-12-25,2024-12-25T16:00:47.106000,1735142447106,0.00415,0.0046,0.00355,0.0010499999999999997
SNTIRT,2024-12-25,2024-12-25T16:00:47.687000,1735142447687,34610,36850.0,32640.0,4210.0
SNTUSDT,2024-12-25,2024-12-25T16:00:48.019000,1735142448019,0.0439,0.051,0.0354,0.015599999999999996
SNXIRT,2024-12-25,2024-12-25T16:00:47.674000,1735142447674,1766470,1904190.0,1607350.0,296840.0
SNXUSDT,2024-12-25,2024-12-25T16:00:47.985000,1735142447985,2.227,2.55,1.865,0.6849999999999998
SOLIRT,2024-12-25,2024-12-25T16:00:47.637000,1735142447637,156219950,157800000.0,153750000.0,4050000.0
SOLUSDT,2024-12-25,2024-12-25T16:00:47.940000,1735142447940,198.595,200.8,194.092,6.707999999999998
SSVIRT,2024-12-25,2024-12-25T16:00:47.840000,1735142447840,18688880,21000000.0,14000900.0,6999100.0
SSVUSDT,2024-12-25,2024-12-25T16:00:47.192000,1735142447192,23.79,29.04,16.0,13.04
STORJIRT,2024-12-25,2024-12-25T16:00:47.673000,1735142447673,392000,439000.0,345220.0,93780.0
STORJUSDT,2024-12-25,2024-12-25T16:00:48.003000,1735142448003,0.5,0.582,0.32,0.26199999999999996
SUPERIRT,2024-12-25,2024-12-25T16:00:47.878000,1735142447878,1350540,1489000.0,1121100.0,367900.0
SUPERUSDT,2024-12-25,2024-12-25T16:00:47.259000,1735142447259,1.73,2.05,1.06,0.9899999999999998
SUSHIIRT,2024-12-25,2024-12-25T16:00:47.538000,1735142447538,1259900,1317680.0,1230000.0,87680.0
SUSHIUSDT,2024-12-25,2024-12-25T16:00:47.126000,1735142447126,1.59,1.75,1.43,0.32000000000000006
TIRT,2024-12-25,2024-12-25T16:00:47.772000,1735142447772,22950,24440.0,21700.0,2740.0
TONIRT,2024-12-25,2024-12-25T16:00:47.778000,1735142447778,4683820,4747110.0,4620060.0,127050.0
TONUSDT,2024-12-25,2024-12-25T16:00:47.140000,1735142447140,5.931,6.107,5.787,0.3200000000000003
TRBIRT,2024-12-25,2024-12-25T16:00:47.834000,1735142447834,51307360,58000000.0,43800500.0,14199500.0
TRBUSDT,2024-12-25,2024-12-25T16:00:47.206000,1735142447206,65.42,75.0,51.9,23.1
TRXIRT,2024-12-25,2024-12-25T16:00:47.716000,1735142447716,202660,204050.0,200010.0,4040.0
TRXUSDT,2024-12-25,2024-12-25T16:00:48.000000,1735142448000,0.25633,0.26123,0.24996,0.01127000000000003
TUSDT,2024-12-25,2024-12-25T16:00:47.142000,1735142447142,0.0299,0.038,0.0231,0.0149
UMAIRT,2024-12-25,2024-12-25T16:00:47.786000,1735142447786,2271410,2800000.0,1365000.0,1435000.0
UMAUSDT,2024-12-25,2024-12-25T16:00:47.157000,1735142447157,2.805,3.999,1.91,2.0890000000000004
UNIIRT,2024-12-25,2024-12-25T16:00:47.563000,1735142447563,10989930,11299970.0,10631000.0,668970.0
UNIUSDT,2024-12-25,2024-12-25T16:00:47.106000,1735142447106,13.811,14.7,13.25,1.4499999999999993
USDCIRT,2024-12-25,2024-12-25T16:00:47.620000,1735142447620,790970,797900.0,782050.0,15850.0
USDCUSDT,2024-12-25,2024-12-25T16:00:47.925000,1735142447925,1.0019,1.59,0.9974,0.5926000000000001
USDTIRT,2024-12-25,2024-12-25T16:00:47.596000,1735142447596,788420,789950.0,787170.0,2780.0
WBTCIRT,2024-12-25,2024-12-25T16:00:47.555000,1735142447555,77011959930,88999999990.0,66900329260.0,22099670730.0
WBTCUSDT,2024-12-25,2024-12-25T16:00:47.119000,1735142447119,97667.9,110250.9,0.8,110250.09999999999
WIRT,2024-12-25,2024-12-25T16:00:47.835000,1735142447835,233250,242810.0,227000.0,15810.0
WLDIRT,2024-12-25,2024-12-25T16:00:47.855000,1735142447855,1846740,1911850.0,1800000.0,111850.0
WLDUSDT,2024-12-25,2024-12-25T16:00:47.210000,1735142447210,2.3189,2.498,2.18,0.31800000000000006
WOOIRT,2024-12-25,2024-12-25T16:00:47.767000,1735142447767,176220,195000.0,156000.0,39000.0
WOOUSDT,2024-12-25,2024-12-25T16:00:47.147000,1735142447147,0.22368,0.31,0.15224,0.15776
WUSDT,2024-12-25,2024-12-25T16:00:47.212000,1735142447212,0.2956,0.7,0.2599,0.44009999999999994
XAUTIRT,2024-12-25,2024-12-25T16:00:47.766000,1735142447766,2071549270,2115556660.0,2052000020.0,63556640.0
XAUTUSDT,2024-12-25,2024-12-25T16:00:47.291000,1735142447291,2637,2650.0,2618.9,31.09999999999991
XIRT,2024-12-25,2024-12-25T16:00:47.833000,1735142447833,142.6,145.9,140.7,5.200000000000017
XLMIRT,2024-12-25,2024-12-25T16:00:47.681000,1735142447681,302560,309000.0,299990.0,9010.0
XLMUSDT,2024-12-25,2024-12-25T16:00:47.967000,1735142447967,0.38201,0.40186,0.3712,0.03066000000000002
XMRIRT,2024-12-25,2024-12-25T16:00:47.591000,1735142447591,153000000,157910320.0,147077770.0,10832550.0
XMRUSDT,2024-12-25,2024-12-25T16:00:47.907000,1735142447907,194.31,205.69,181.5,24.189999999999998
XRPIRT,2024-12-25,2024-12-25T16:00:47.617000,1735142447617,1795100,1810010.0,1790350.0,19660.0
XRPUSDT,2024-12-25,2024-12-25T16:00:47.899000,1735142447899,2.2801,2.32,2.2651,0.05489999999999995
XTZIRT,2024-12-25,2024-12-25T16:00:47.809000,1735142447809,1101740,1187770.0,910000.0,277770.0
XTZUSDT,2024-12-25,2024-12-25T16:00:47.195000,1735142447195,1.403,1.581,0.87,0.711
XUSDT,2024-12-25,2024-12-25T16:00:47.214000,1735142447214,0.0001821,0.0001888,0.0001722,1.6599999999999997e-05
YFIIRT,2024-12-25,2024-12-25T16:00:47.660000,1735142447660,7189047180,8499999990.0,5897261680.0,2602738310.0
YFIUSDT,2024-12-25,2024-12-25T16:00:47.967000,1735142447967,9126,11000.0,5305.0,5695.0
ZROIRT,2024-12-25,2024-12-25T16:00:47.775000,1735142447775,4881310,5240010.0,4464000.0,776010.0
ZROUSDT,2024-12-25,2024-12-25T16:00:47.145000,1735142447145,6.182,7.0,4.4,2.5999999999999996
ZRXIRT,2024-12-25,2024-12-25T16:00:47.713000,1735142447713,400500,444470.0,352000.0,92470.0
ZRXUSDT,2024-12-25,2024-12-25T16:00:47.119000,1735142447119,0.505,0.614,0.43,0.184
100K_FLOKIIRT,2024-12-25,2024-12-25T16:00:47.838000,1735142447838,14053760,14299995.0,13881000.0,418995.0
100K_FLOKIUSDT,2024-12-25,2024-12-25T16:00:47.201000,1735142447201,17.7544,18.59,17.4,1.1900000000000013
1B_BABYDOGEIRT,2024-12-25,2024-12-25T16:00:47.858000,1735142447858,2870050,2907000.0,2851950.0,55050.0
1B_BABYDOGEUSDT,2024-12-25,2024-12-25T16:00:47.216000,1735142447216,3.643,3.792,3.51,0.28200000000000003
1INCHIRT,2024-12-25,2024-12-25T16:00:47.819000,1735142447819,321080,341470.0,283430.0,58040.0
